7678CCD6		FinUSB Suite	2011-11-27 01:00:00	2012-11-29 01:00:00		13080	Yes
7678CCD6		FinUSB Suite	2013-07-30 02:00:00	2014-08-15 02:00:00		13080	
559458B5	Mongolia	FinSpy	2010-09-01 00:00:00	2011-09-03 00:00:00	Base license	156000	Yes
559458B5	Mongolia	FinFly USB	2010-09-01 00:00:00	2011-09-03 00:00:00		4620	Yes
559458B5	Mongolia	FinUSB Suite	2010-09-01 00:00:00	2011-09-03 00:00:00		13080	Yes
559458B5	Mongolia	FinSpy	2010-09-01 02:00:00	2013-09-03 02:00:00	Base license + 25 targets + 3 agents	295500	Yes
559458B5	Mongolia	FinFly USB	2010-09-01 02:00:00	2013-09-03 02:00:00		4620	Yes
559458B5	Mongolia	FinFly USB	2010-09-01 02:00:00	2013-09-03 02:00:00		4620	Yes
559458B5	Mongolia	FinUSB Suite	2010-09-01 02:00:00	2013-09-03 02:00:00		13080	Yes
559458B5	Mongolia	FinUSB Suite	2010-09-01 02:00:00	2013-09-03 02:00:00		13080	Yes
559458B5	Mongolia	FinFly USB	2010-09-01 02:00:00	2014-09-03 02:00:00		4620	
559458B5	Mongolia	FinSpy	2010-09-01 02:00:00	2014-09-03 02:00:00	Base license + 150 targets + 10 agents	723000	
559458B5	Mongolia	FinUSB Suite	2010-09-01 02:00:00	2014-09-03 02:00:00		13080	
559458B5	Mongolia	FinFly ISP	2013-08-18 02:00:00	2014-09-30 02:00:00			
559458B5	Mongolia	FinIntrusion Kit	2013-11-13 01:00:00	2014-11-21 01:00:00		30600	
559458B5	Mongolia	FinFireWire	2013-11-13 01:00:00	2014-11-21 01:00:00		13080	
559458B5	Mongolia	FinFly LAN	2013-11-13 01:00:00	2014-11-21 01:00:00		32580	
559458B5	Mongolia	FinFly Web	2013-11-13 01:00:00	2014-11-21 01:00:00		36600	
Gamma9		FinFireWire	2011-03-05 00:00:00	2012-03-07 00:00:00		13080	Yes
Gamma9		FinFly ISP	2011-03-05 00:00:00	2012-03-07 00:00:00			Yes
Gamma9		FinFly LAN	2011-03-05 00:00:00	2012-03-07 00:00:00		32580	Yes
Gamma9		FinFly USB	2011-03-05 00:00:00	2012-03-07 00:00:00		4620	Yes
Gamma9		FinFly Web	2011-03-05 00:00:00	2012-03-07 00:00:00		36600	Yes
Gamma9		FinIntrusion Kit	2011-03-05 00:00:00	2012-03-07 00:00:00		30600	Yes
Gamma9		FinSpy	2011-03-05 00:00:00	2012-03-07 00:00:00	Base license	156000	Yes
Gamma9		FinSpy Mobile	2011-03-05 00:00:00	2012-03-07 00:00:00	Base license	156000	Yes
Gamma9		FinTraining	2011-03-05 00:00:00	2012-03-07 00:00:00		6480	Yes
Gamma9		FinUSB Suite	2011-03-05 00:00:00	2012-03-07 00:00:00		13080	Yes
Gamma9		FinFireWire	2011-03-05 01:00:00	2012-03-07 01:00:00		13080	Yes
Gamma9		FinFireWire	2012-02-01 01:00:00	2014-03-06 01:00:00		13080	
Gamma9		FinFly ISP	2012-02-01 01:00:00	2014-03-06 01:00:00			
Gamma9		FinFly LAN	2012-02-01 01:00:00	2014-03-06 01:00:00		32580	
Gamma9		FinFly USB	2012-02-01 01:00:00	2014-03-06 01:00:00		4620	
Gamma9		FinFly Web	2012-02-01 01:00:00	2014-03-06 01:00:00		36600	
Gamma9		FinIntrusion Kit	2012-02-01 01:00:00	2014-03-06 01:00:00		30600	Yes
Gamma9		FinIntrusion Kit	2012-02-01 01:00:00	2014-03-06 01:00:00		30600	
Gamma9		FinSpy	2012-02-01 01:00:00	2014-03-06 01:00:00	Base license + 30 targets + 3 agents	307200	
Gamma9		FinSpy Mobile	2012-02-01 01:00:00	2014-03-06 01:00:00	Base license + 30 targets + 3 agents	307200	
Gamma9		FinUSB Suite	2012-02-01 01:00:00	2014-03-06 01:00:00		13080	
Gamma9		FinTraining	2012-02-01 01:00:00	2014-03-06 01:00:00		6480	
Gamma9		FinFly Net	2012-03-21 01:00:00	2014-03-23 01:00:00		163898	
Gamma9		FinFireWire	2014-03-02 01:00:00	2017-03-04 01:00:00		13080	
Gamma9		FinFly ISP	2014-03-02 01:00:00	2017-03-04 01:00:00			
Gamma9		FinFly LAN	2014-03-02 01:00:00	2017-03-04 01:00:00		32580	
